lat,lon,validdate,direct_rad:W,solar_power:MW
35.371452,-101.387665,2023-02-16 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-16 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-16 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-16 14:00:00+00:00,25.1,0.043
35.371452,-101.387665,2023-02-16 15:00:00+00:00,179.9,0.256
35.371452,-101.387665,2023-02-16 16:00:00+00:00,353.5,0.48
35.371452,-101.387665,2023-02-16 17:00:00+00:00,467.0,0.651
35.371452,-101.387665,2023-02-16 18:00:00+00:00,503.1,0.738
35.371452,-101.387665,2023-02-16 19:00:00+00:00,475.7,0.74
35.371452,-101.387665,2023-02-16 20:00:00+00:00,456.2,0.698
35.371452,-101.387665,2023-02-16 21:00:00+00:00,448.7,0.625
35.371452,-101.387665,2023-02-16 22:00:00+00:00,333.3,0.454
35.371452,-101.387665,2023-02-16 23:00:00+00:00,176.1,0.247
35.371452,-101.387665,2023-02-17 00:00:00+00:00,27.4,0.045
35.371452,-101.387665,2023-02-17 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-17 14:00:00+00:00,30.7,0.051
35.371452,-101.387665,2023-02-17 15:00:00+00:00,202.7,0.272
35.371452,-101.387665,2023-02-17 16:00:00+00:00,389.0,0.496
35.371452,-101.387665,2023-02-17 17:00:00+00:00,541.0,0.679
35.371452,-101.387665,2023-02-17 18:00:00+00:00,639.0,0.792
35.371452,-101.387665,2023-02-17 19:00:00+00:00,672.8,0.827
35.371452,-101.387665,2023-02-17 20:00:00+00:00,639.2,0.783
35.371452,-101.387665,2023-02-17 21:00:00+00:00,540.1,0.662
35.371452,-101.387665,2023-02-17 22:00:00+00:00,385.0,0.477
35.371452,-101.387665,2023-02-17 23:00:00+00:00,198.7,0.26
35.371452,-101.387665,2023-02-18 00:00:00+00:00,31.8,0.051
35.371452,-101.387665,2023-02-18 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-18 14:00:00+00:00,4.5,0.018
35.371452,-101.387665,2023-02-18 15:00:00+00:00,33.9,0.12
35.371452,-101.387665,2023-02-18 16:00:00+00:00,26.8,0.166
35.371452,-101.387665,2023-02-18 17:00:00+00:00,91.2,0.313
35.371452,-101.387665,2023-02-18 18:00:00+00:00,176.8,0.479
35.371452,-101.387665,2023-02-18 19:00:00+00:00,311.3,0.58
35.371452,-101.387665,2023-02-18 20:00:00+00:00,469.9,0.675
35.371452,-101.387665,2023-02-18 21:00:00+00:00,455.7,0.603
35.371452,-101.387665,2023-02-18 22:00:00+00:00,356.8,0.445
35.371452,-101.387665,2023-02-18 23:00:00+00:00,192.7,0.245
35.371452,-101.387665,2023-02-19 00:00:00+00:00,32.0,0.048
35.371452,-101.387665,2023-02-19 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-19 14:00:00+00:00,3.0,0.017
35.371452,-101.387665,2023-02-19 15:00:00+00:00,26.9,0.111
35.371452,-101.387665,2023-02-19 16:00:00+00:00,51.1,0.21
35.371452,-101.387665,2023-02-19 17:00:00+00:00,98.5,0.333
35.371452,-101.387665,2023-02-19 18:00:00+00:00,145.7,0.439
35.371452,-101.387665,2023-02-19 19:00:00+00:00,146.6,0.458
35.371452,-101.387665,2023-02-19 20:00:00+00:00,128.6,0.417
35.371452,-101.387665,2023-02-19 21:00:00+00:00,83.0,0.313
35.371452,-101.387665,2023-02-19 22:00:00+00:00,45.9,0.194
35.371452,-101.387665,2023-02-19 23:00:00+00:00,25.2,0.101
35.371452,-101.387665,2023-02-20 00:00:00+00:00,3.8,0.017
35.371452,-101.387665,2023-02-20 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-20 14:00:00+00:00,3.6,0.018
35.371452,-101.387665,2023-02-20 15:00:00+00:00,39.6,0.123
35.371452,-101.387665,2023-02-20 16:00:00+00:00,105.3,0.267
35.371452,-101.387665,2023-02-20 17:00:00+00:00,210.3,0.44
35.371452,-101.387665,2023-02-20 18:00:00+00:00,251.2,0.529
35.371452,-101.387665,2023-02-20 19:00:00+00:00,238.9,0.538
35.371452,-101.387665,2023-02-20 20:00:00+00:00,218.8,0.49
35.371452,-101.387665,2023-02-20 21:00:00+00:00,149.9,0.37
35.371452,-101.387665,2023-02-20 22:00:00+00:00,81.1,0.232
35.371452,-101.387665,2023-02-20 23:00:00+00:00,22.1,0.096
35.371452,-101.387665,2023-02-21 00:00:00+00:00,1.8,0.013
35.371452,-101.387665,2023-02-21 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-21 14:00:00+00:00,0.1,0.011
35.371452,-101.387665,2023-02-21 15:00:00+00:00,10.8,0.075
35.371452,-101.387665,2023-02-21 16:00:00+00:00,48.6,0.196
35.371452,-101.387665,2023-02-21 17:00:00+00:00,154.2,0.379
35.371452,-101.387665,2023-02-21 18:00:00+00:00,190.1,0.46
35.371452,-101.387665,2023-02-21 19:00:00+00:00,125.6,0.419
35.371452,-101.387665,2023-02-21 20:00:00+00:00,111.9,0.387
35.371452,-101.387665,2023-02-21 21:00:00+00:00,81.9,0.308
35.371452,-101.387665,2023-02-21 22:00:00+00:00,45.7,0.191
35.371452,-101.387665,2023-02-21 23:00:00+00:00,21.4,0.09
35.371452,-101.387665,2023-02-22 00:00:00+00:00,2.8,0.015
35.371452,-101.387665,2023-02-22 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-22 14:00:00+00:00,40.1,0.057
35.371452,-101.387665,2023-02-22 15:00:00+00:00,207.5,0.257
35.371452,-101.387665,2023-02-22 16:00:00+00:00,382.6,0.465
35.371452,-101.387665,2023-02-22 17:00:00+00:00,529.1,0.64
35.371452,-101.387665,2023-02-22 18:00:00+00:00,626.4,0.751
35.371452,-101.387665,2023-02-22 19:00:00+00:00,661.3,0.788
35.371452,-101.387665,2023-02-22 20:00:00+00:00,617.1,0.74
35.371452,-101.387665,2023-02-22 21:00:00+00:00,484.5,0.599
35.371452,-101.387665,2023-02-22 22:00:00+00:00,308.2,0.401
35.371452,-101.387665,2023-02-22 23:00:00+00:00,178.8,0.23
35.371452,-101.387665,2023-02-23 00:00:00+00:00,36.5,0.05
35.371452,-101.387665,2023-02-23 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-23 14:00:00+00:00,41.4,0.062
35.371452,-101.387665,2023-02-23 15:00:00+00:00,208.8,0.276
35.371452,-101.387665,2023-02-23 16:00:00+00:00,387.6,0.501
35.371452,-101.387665,2023-02-23 17:00:00+00:00,540.3,0.691
35.371452,-101.387665,2023-02-23 18:00:00+00:00,638.3,0.808
35.371452,-101.387665,2023-02-23 19:00:00+00:00,672.1,0.856
35.371452,-101.387665,2023-02-23 20:00:00+00:00,635.7,0.804
35.371452,-101.387665,2023-02-23 21:00:00+00:00,532.9,0.673
35.371452,-101.387665,2023-02-23 22:00:00+00:00,379.2,0.478
35.371452,-101.387665,2023-02-23 23:00:00+00:00,198.4,0.257
35.371452,-101.387665,2023-02-24 00:00:00+00:00,39.5,0.056
35.371452,-101.387665,2023-02-24 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-24 14:00:00+00:00,31.5,0.053
35.371452,-101.387665,2023-02-24 15:00:00+00:00,189.8,0.262
35.371452,-101.387665,2023-02-24 16:00:00+00:00,363.9,0.486
35.371452,-101.387665,2023-02-24 17:00:00+00:00,516.3,0.679
35.371452,-101.387665,2023-02-24 18:00:00+00:00,573.8,0.775
35.371452,-101.387665,2023-02-24 19:00:00+00:00,571.4,0.797
35.371452,-101.387665,2023-02-24 20:00:00+00:00,541.5,0.753
35.371452,-101.387665,2023-02-24 21:00:00+00:00,476.5,0.64
35.371452,-101.387665,2023-02-24 22:00:00+00:00,355.0,0.464
35.371452,-101.387665,2023-02-24 23:00:00+00:00,193.5,0.255
35.371452,-101.387665,2023-02-25 00:00:00+00:00,38.4,0.057
35.371452,-101.387665,2023-02-25 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-25 14:00:00+00:00,7.7,0.029
35.371452,-101.387665,2023-02-25 15:00:00+00:00,65.0,0.163
35.371452,-101.387665,2023-02-25 16:00:00+00:00,165.6,0.34
35.371452,-101.387665,2023-02-25 17:00:00+00:00,269.9,0.507
35.371452,-101.387665,2023-02-25 18:00:00+00:00,296.1,0.584
35.371452,-101.387665,2023-02-25 19:00:00+00:00,282.5,0.593
35.371452,-101.387665,2023-02-25 20:00:00+00:00,282.4,0.561
35.371452,-101.387665,2023-02-25 21:00:00+00:00,270.7,0.479
35.371452,-101.387665,2023-02-25 22:00:00+00:00,203.0,0.342
35.371452,-101.387665,2023-02-25 23:00:00+00:00,102.8,0.179
35.371452,-101.387665,2023-02-26 00:00:00+00:00,14.6,0.03
35.371452,-101.387665,2023-02-26 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-26 14:00:00+00:00,0.5,0.009
35.371452,-101.387665,2023-02-26 15:00:00+00:00,6.1,0.053
35.371452,-101.387665,2023-02-26 16:00:00+00:00,51.9,0.173
35.371452,-101.387665,2023-02-26 17:00:00+00:00,206.3,0.413
35.371452,-101.387665,2023-02-26 18:00:00+00:00,481.3,0.67
35.371452,-101.387665,2023-02-26 19:00:00+00:00,608.2,0.758
35.371452,-101.387665,2023-02-26 20:00:00+00:00,580.3,0.713
35.371452,-101.387665,2023-02-26 21:00:00+00:00,406.5,0.536
35.371452,-101.387665,2023-02-26 22:00:00+00:00,183.7,0.287
35.371452,-101.387665,2023-02-26 23:00:00+00:00,70.5,0.11
35.371452,-101.387665,2023-02-27 00:00:00+00:00,14.8,0.023
35.371452,-101.387665,2023-02-27 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-27 14:00:00+00:00,57.9,0.076
35.371452,-101.387665,2023-02-27 15:00:00+00:00,240.9,0.292
35.371452,-101.387665,2023-02-27 16:00:00+00:00,427.6,0.512
35.371452,-101.387665,2023-02-27 17:00:00+00:00,577.8,0.69
35.371452,-101.387665,2023-02-27 18:00:00+00:00,673.9,0.798
35.371452,-101.387665,2023-02-27 19:00:00+00:00,706.4,0.83
35.371452,-101.387665,2023-02-27 20:00:00+00:00,671.2,0.785
35.371452,-101.387665,2023-02-27 21:00:00+00:00,571.9,0.665
35.371452,-101.387665,2023-02-27 22:00:00+00:00,419.2,0.483
35.371452,-101.387665,2023-02-27 23:00:00+00:00,231.7,0.268
35.371452,-101.387665,2023-02-28 00:00:00+00:00,52.2,0.065
35.371452,-101.387665,2023-02-28 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-02-28 14:00:00+00:00,63.3,0.081
35.371452,-101.387665,2023-02-28 15:00:00+00:00,251.7,0.298
35.371452,-101.387665,2023-02-28 16:00:00+00:00,440.7,0.517
35.371452,-101.387665,2023-02-28 17:00:00+00:00,591.4,0.692
35.371452,-101.387665,2023-02-28 18:00:00+00:00,686.4,0.8
35.371452,-101.387665,2023-02-28 19:00:00+00:00,716.9,0.83
35.371452,-101.387665,2023-02-28 20:00:00+00:00,679.7,0.785
35.371452,-101.387665,2023-02-28 21:00:00+00:00,579.7,0.666
35.371452,-101.387665,2023-02-28 22:00:00+00:00,427.1,0.486
35.371452,-101.387665,2023-02-28 23:00:00+00:00,225.8,0.265
35.371452,-101.387665,2023-03-01 00:00:00+00:00,46.6,0.061
35.371452,-101.387665,2023-03-01 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-01 14:00:00+00:00,9.6,0.035
35.371452,-101.387665,2023-03-01 15:00:00+00:00,72.6,0.173
35.371452,-101.387665,2023-03-01 16:00:00+00:00,152.7,0.334
35.371452,-101.387665,2023-03-01 17:00:00+00:00,300.6,0.534
35.371452,-101.387665,2023-03-01 18:00:00+00:00,510.9,0.731
35.371452,-101.387665,2023-03-01 19:00:00+00:00,626.9,0.811
35.371452,-101.387665,2023-03-01 20:00:00+00:00,656.1,0.795
35.371452,-101.387665,2023-03-01 21:00:00+00:00,563.7,0.676
35.371452,-101.387665,2023-03-01 22:00:00+00:00,413.6,0.49
35.371452,-101.387665,2023-03-01 23:00:00+00:00,235.1,0.276
35.371452,-101.387665,2023-03-02 00:00:00+00:00,57.2,0.07
35.371452,-101.387665,2023-03-02 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-02 14:00:00+00:00,53.5,0.075
35.371452,-101.387665,2023-03-02 15:00:00+00:00,220.6,0.281
35.371452,-101.387665,2023-03-02 16:00:00+00:00,344.2,0.468
35.371452,-101.387665,2023-03-02 17:00:00+00:00,499.1,0.655
35.371452,-101.387665,2023-03-02 18:00:00+00:00,550.3,0.749
35.371452,-101.387665,2023-03-02 19:00:00+00:00,441.6,0.712
35.371452,-101.387665,2023-03-02 20:00:00+00:00,383.9,0.639
35.371452,-101.387665,2023-03-02 21:00:00+00:00,254.2,0.485
35.371452,-101.387665,2023-03-02 22:00:00+00:00,202.8,0.358
35.371452,-101.387665,2023-03-02 23:00:00+00:00,124.7,0.197
35.371452,-101.387665,2023-03-03 00:00:00+00:00,26.7,0.046
35.371452,-101.387665,2023-03-03 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-03 14:00:00+00:00,69.5,0.088
35.371452,-101.387665,2023-03-03 15:00:00+00:00,253.1,0.303
35.371452,-101.387665,2023-03-03 16:00:00+00:00,439.4,0.525
35.371452,-101.387665,2023-03-03 17:00:00+00:00,588.8,0.705
35.371452,-101.387665,2023-03-03 18:00:00+00:00,683.0,0.813
35.371452,-101.387665,2023-03-03 19:00:00+00:00,713.2,0.843
35.371452,-101.387665,2023-03-03 20:00:00+00:00,677.3,0.796
35.371452,-101.387665,2023-03-03 21:00:00+00:00,578.5,0.675
35.371452,-101.387665,2023-03-03 22:00:00+00:00,426.1,0.49
35.371452,-101.387665,2023-03-03 23:00:00+00:00,238.1,0.273
35.371452,-101.387665,2023-03-04 00:00:00+00:00,60.1,0.071
35.371452,-101.387665,2023-03-04 01:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 02:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 03:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 04:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 05:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 06:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 07:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 08:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 09:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 10:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 11:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 12:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 13:00:00+00:00,0.0,0.0
35.371452,-101.387665,2023-03-04 14:00:00+00:00,73.2,0.091
